"type","id","author","editor","advisor","note","title","pages","article_no","num_pages","keywords","doi","journal","issue_date","volume","issue_no","description","month","year","issn","booktitle","acronym","edition","isbn","conf_loc","publisher","publisher_loc"
"article","240959","Marlyn Kemper Littman","","","","A Managerial Analysis of ATM in Facilitating Distance Education","10--19","","10","asynchronous transfer mode, computer networks, distance education, technological planning, telecommunications","10.1145/247929.240959","SIGCUE Outlook","Oct. 1996","24","4","","October","1996","0163-5735","","","","","","ACM","New York, NY, USA"
"article","1228247","Peta  Wyeth and Carla  Diercke and Stephen  Viller","","","","Design for Inspiration: Children, Personal Connections and Educational Technology","365--368","","4","children, educational technology, interaction design, technology probes","10.1145/1228175.1228247","","","","","","","2006","","Proceedings of the 18th Australia Conference on Computer-Human Interaction: Design: Activities, Artefacts and Environments","OZCHI '06","","1-59593-545-2","Sydney, Australia","ACM","New York, NY, USA"
"article","3027393","Michael Geoffrey Brown and R. Matthew DeMonbrun and Stephanie D. Teasley","","","","Don'T Call It a Comeback: Academic Recovery and the Timing of Educational Technology Adoption","489--493","","5","early warning systems, educational technology, technology adoption, undergraduate education","10.1145/3027385.3027393","","","","","","","2017","","Proceedings of the Seventh International Learning Analytics &#38; Knowledge Conference","LAK '17","","978-1-4503-4870-6","Vancouver, British Columbia, Canada","ACM","New York, NY, USA"
"article","3019958","Olga Luc&#237;a Le&#243;n Corredor and Dora In&#233;s Calder&#243;n and &#193;lvaro  Garc&#237;a-Mart&#237;nez and Marcia  Reis","","","","Didactics and Teaching with Accessibility and Affectivity in Higher Education","99--104","","6","Inclusive education, accessibility, affectivity, learning, technology and didactic, university teachers","10.1145/3019943.3019958","","","","","","","2016","","Proceedings of the 7th International Conference on Software Development and Technologies for Enhancing Accessibility and Fighting Info-exclusion","DSAI 2016","","978-1-4503-4748-8","Vila Real, Portugal","ACM","New York, NY, USA"
"article","1152298","Fabio  Crestani and Matt  Jones and Stefano  Mizzaro","","","","MUIA 2006: Third International Workshop on Mobile and Ubiquitous Information Access","299--300","","2","mobile information access","10.1145/1152215.1152298","","","","","","","2006","","Proceedings of the 8th Conference on Human-computer Interaction with Mobile Devices and Services","MobileHCI '06","","1-59593-390-5","Helsinki, Finland","ACM","New York, NY, USA"
"article","2047658","Joseph  Finkelstein and Jeffrey  Wood","","","","Information Technology for Continuous Patient Health Education","245--250","","6","","10.1145/2047594.2047658","","","","","","","2011","","Proceedings of the 2011 Conference on Information Technology Education","SIGITE '11","","978-1-4503-1017-8","West Point, New York, USA","ACM","New York, NY, USA"
"article","1878808","Sri H. Kurniawan and Sonia  Arteaga and Roberto  Manduchi","","","","A General Education Course on Universal Access, Disability, Technology and Society","11--18","","8","disability awareness, general education, undergraduate education, universal access","10.1145/1878803.1878808","","","","","","","2010","","Proceedings of the 12th International ACM SIGACCESS Conference on Computers and Accessibility","ASSETS '10","","978-1-60558-881-0","Orlando, Florida, USA","ACM","New York, NY, USA"
"article","1117430","Josephine Nkiru Edna Alumanah","","","","Access and Use of Information and Communication Technology for the African Girl-child Under Cultural Impediments","","13","","ICT, culture, discrimination, e-education, gender, girl-child, life-skills","10.1145/1117417.1117430","","","","","","","2005","","Proceedings of the International Symposium on Women and ICT: Creating Global Transformation","CWIT '05","","1-59593-301-8","Baltimore, Maryland, USA","ACM","New York, NY, USA"
"article","1940772","Kentaro  Toyama","","","","Technology As Amplifier in International Development","75--82","","8","ICT4D, ICTD, amplification model, information and communication technology for development, technology as amplifier, technology as magnifier","10.1145/1940761.1940772","","","","","","","2011","","Proceedings of the 2011 iConference","iConference '11","","978-1-4503-0121-3","Seattle, Washington, USA","ACM","New York, NY, USA"
"article","2381751","Milind  Pande and Neha  Patel","","","","Regional Study of Telecom Technology Options for Indian Rural Education: With Special Reference to Vidarbha Region, Maharashtra, India","180--185","","6","Maharashtra, Vidarbha, education, mobile, rural India, telecom","10.1145/2381716.2381751","","","","","","","2012","","Proceedings of the CUBE International Information Technology Conference","CUBE '12","","978-1-4503-1185-4","Pune, India","ACM","New York, NY, USA"
"article","2597973","Pamini  Thangarajah and Mo  Keshavjee and Michele  Smith","","","","Explore IT: An Information and Communication Technology Outreach for Grade Nine Girls","15:1--15:4","15","4","Information Technology, Information and Communications Technology, Outreach, STEM","10.1145/2597959.2597973","","","","","","","2014","","Proceedings of the Western Canadian Conference on Computing Education","WCCCE '14","","978-1-4503-2899-9","Richmond, BC, Canada","ACM","New York, NY, USA"
"article","2047628","Dale C. Rowe and Barry M. Lunt and Joseph J. Ekstrom","","","","The Role of Cyber-security in Information Technology Education","113--122","","10","cyber security, information assurance and security, information technology, model curriculum","10.1145/2047594.2047628","","","","","","","2011","","Proceedings of the 2011 Conference on Information Technology Education","SIGITE '11","","978-1-4503-1017-8","West Point, New York, USA","ACM","New York, NY, USA"
"article","3134808","Nidhi Rajendra Palan and Vicki L. Hanson and Matt  Huenerfauth and Stephanie  Ludi","","","","Teaching Inclusive Thinking in Undergraduate Computing","399--400","","2","accessibility, computer science education, ethics","10.1145/3132525.3134808","","","","","","","2017","","Proceedings of the 19th International ACM SIGACCESS Conference on Computers and Accessibility","ASSETS '17","","978-1-4503-4926-0","Baltimore, Maryland, USA","ACM","New York, NY, USA"
"article","1268911","Shaun K. Kane","","","","Engaging Student Programmers As Inclusive Designers","342--342","","1","accessibility, education, inclusive design, web programming","10.1145/1269900.1268911","SIGCSE Bull.","September 2007","39","3","","June","2007","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1268911","Shaun K. Kane","","","","Engaging Student Programmers As Inclusive Designers","342--342","","1","accessibility, education, inclusive design, web programming","10.1145/1268784.1268911","","","","","","","2007","","Proceedings of the 12th Annual SIGCSE Conference on Innovation and Technology in Computer Science Education","ITiCSE '07","","978-1-59593-610-3","Dundee, Scotland","ACM","New York, NY, USA"
"article","364584","S. P. Maj and D.  Veal and R.  Duley","","","","A Proposed New High Level Abstraction for Computer Technology","199--203","","5","computer technology education, constructivisim, modeling","10.1145/366413.364584","SIGCSE Bull.","March 2001","33","1","","February","2001","0097-8418","","","","","","ACM","New York, NY, USA"
"article","364584","S. P. Maj and D.  Veal and R.  Duley","","","","A Proposed New High Level Abstraction for Computer Technology","199--203","","5","computer technology education, constructivisim, modeling","10.1145/364447.364584","","","","","","","2001","","Proceedings of the Thirty-second SIGCSE Technical Symposium on Computer Science Education","SIGCSE '01","","1-58113-329-4","Charlotte, North Carolina, USA","ACM","New York, NY, USA"
"article","3019971","Imke  Niediek","","","","Don'T Write It, Picture It!: Accessible Information by Graphic Signs","188--193","","6","accessible information, alternative and augmentative communication, graphic signs, semiotic basics","10.1145/3019943.3019971","","","","","","","2016","","Proceedings of the 7th International Conference on Software Development and Technologies for Enhancing Accessibility and Fighting Info-exclusion","DSAI 2016","","978-1-4503-4748-8","Vila Real, Portugal","ACM","New York, NY, USA"
"article","1228252","Peta  Wyeth and Carla  Diercke","","","","Designing Cultural Probes for Children","385--388","","4","children, cultural probes, educational technology","10.1145/1228175.1228252","","","","","","","2006","","Proceedings of the 18th Australia Conference on Computer-Human Interaction: Design: Activities, Artefacts and Environments","OZCHI '06","","1-59593-545-2","Sydney, Australia","ACM","New York, NY, USA"
"article","3132056","Ansgar  Scherp and Vasileios  Mezaris and Thomas  K&#246;hler and Alexander  Hauptmann","","","","MultiEdTech 2017: 1st International Workshop on Multimedia-based Educational and Knowledge Technologies for Personalized and Social Online Training","1980--1982","","3","edtech, educational technologies, knowledge technologies, multimedia","10.1145/3123266.3132056","","","","","","","2017","","Proceedings of the 2017 ACM on Multimedia Conference","MM '17","","978-1-4503-4906-2","Mountain View, California, USA","ACM","New York, NY, USA"
"article","544468","Judy  Sheard and Martin  Dick and Selby  Markham and Ian  Macdonald and Meaghan  Walsh","","","","Cheating and Plagiarism: Perceptions and Practices of First Year IT Students","183--187","","5","cheating, information technology, plagiarism, undergraduates","10.1145/544414.544468","","","","","","","2002","","Proceedings of the 7th Annual Conference on Innovation and Technology in Computer Science Education","ITiCSE '02","","1-58113-499-1","Aarhus, Denmark","ACM","New York, NY, USA"
"article","544468","Judy  Sheard and Martin  Dick and Selby  Markham and Ian  Macdonald and Meaghan  Walsh","","","","Cheating and Plagiarism: Perceptions and Practices of First Year IT Students","183--187","","5","cheating, information technology, plagiarism, undergraduates","10.1145/637610.544468","SIGCSE Bull.","September 2002","34","3","","June","2002","0097-8418","","","","","","ACM","New York, NY, USA"
"article","2815559","Julio G. Appling","","","","TBD: A Flexible Technology Training Model for Smaller Campuses","91--94","","4","educational technology, liberal arts, training","10.1145/2815546.2815559","","","","","","","2015","","Proceedings of the 2015 ACM Annual Conference on SIGUCCS","SIGUCCS '15","","978-1-4503-3610-9","St. Petersburg, Florida, USA","ACM","New York, NY, USA"
"article","214931","CORPORATE  ASL Committee on Logic Education","","","","The 1984 Snowbird Report: Future Issues in Computer Science","490--493","","4","","10.1145/3532.214931","Commun. ACM","May 1985","28","5","","May","1985","0001-0782","","","","","","ACM","New York, NY, USA"
"article","3021975","Marcelo josue Telles and Jorge L.V. Barbosa and Rodrigo Rosa Righi","","","","A Computational Model for Accessibility in Smart Cities","16:116--16:123","16","8","Ubiquitous accessibility, city accessible, model to support, persons with disabilities","","","","","","","","2016","","Proceedings of the XII Brazilian Symposium on Information Systems on Brazilian Symposium on Information Systems: Information Systems in the Cloud Computing Era - Volume 1","SBSI 2016","","978-85-7669-317-8","Florianopolis, Santa Catarina, Brazil","Brazilian Computer Society","Porto Alegre, Brazil, Brazil"
