"type","id","author","editor","advisor","note","title","pages","article_no","num_pages","keywords","doi","journal","issue_date","volume","issue_no","description","month","year","issn","booktitle","acronym","edition","isbn","conf_loc","publisher","publisher_loc"
"article","3014040","Anne  van der Linden and Wouter  van Joolingen","","","","A Serious Game for Interactive Teaching of Newton's Laws","165--167","","3","inquiry-based learning, modeling, science education, serious games, simulation","10.1145/3014033.3014040","","","","","","","2016","","Proceedings of the 3rd Asia-Europe Symposium on Simulation & Serious Gaming","VRCAI '16","","978-1-4503-4693-1","Zhuhai, China","ACM","New York, NY, USA"
"article","1517739","Eric  Schweikardt and Nwanua  Elumeze and Mike  Eisenberg and Mark D Gross","","","","A Tangible Construction Kit for Exploring Graph Theory","373--376","","4","education, games, graphs, tangible, toys","10.1145/1517664.1517739","","","","","","","2009","","Proceedings of the 3rd International Conference on Tangible and Embedded Interaction","TEI '09","","978-1-60558-493-5","Cambridge, United Kingdom","ACM","New York, NY, USA"
"article","2844597","Alexander  Repenning and Ashok  Basawapatna and Dorit  Assaf and Carmine  Maiello and Nora  Escherle","","","","Retention of Flow: Evaluating a Computer Science Education Week Activity","633--638","","6","computer science education, computer science education week, flow, hour of code, retention","10.1145/2839509.2844597","","","","","","","2016","","Proceedings of the 47th ACM Technical Symposium on Computing Science Education","SIGCSE '16","","978-1-4503-3685-7","Memphis, Tennessee, USA","ACM","New York, NY, USA"
"article","1167446","Andrew J. Pounds and Rajeev  Nalluri and Bennie L. Coleman","","","","The Development of a Tri-Use Cluster for General Computer Education, High Performance Computing Education, and Computationally Intensive Research","345--348","","4","clusters, computational science, high performance computing","10.1145/1167350.1167446","","","","","","","2005","","Proceedings of the 43rd Annual Southeast Regional Conference - Volume 1","ACM-SE 43","","1-59593-059-0","Kennesaw, Georgia","ACM","New York, NY, USA"
"article","2077375","Jogesh K. Muppala","","","","Teaching Embedded Software Concepts Using Android","32--37","","6","computer science education, curriculum, embedded software, embedded systems education","10.1145/2077370.2077375","","","","","","","2011","","Proceedings of the 6th Workshop on Embedded Systems Education","WESE '11","","978-1-4503-1046-8","Taipei, Taiwan","ACM","New York, NY, USA"
"article","2656475","Alan  Fedoruk and Mingwei  Gong and Michael  McCarthy","","","","Student Initiated Capstone Projects","65--70","","6","Capstone experience, computer science education, information technology education","10.1145/2656450.2656475","","","","","","","2014","","Proceedings of the 15th Annual Conference on Information Technology Education","SIGITE '14","","978-1-4503-2686-5","Atlanta, Georgia, USA","ACM","New York, NY, USA"
"article","3125688","Ryan  Hardt and Esther  Gutzmer","","","","Database Query Analyzer (DBQA): A Data-Oriented SQL Clause Visualization Tool","147--152","","6","computer science education, databases, information systems education, sql","10.1145/3125659.3125688","","","","","","","2017","","Proceedings of the 18th Annual Conference on Information Technology Education","SIGITE '17","","978-1-4503-5100-3","Rochester, New York, USA","ACM","New York, NY, USA"
"article","2445409","Sarah  Hug and Jane  Krauss","","","","K12 Outreach: Motivating K12 School Counselors to Embrace the Changing Face of Computing (Abstract Only)","730--730","","1","computational thinking, computing careers, k12 computer science education","10.1145/2445196.2445409","","","","","","","2013","","Proceeding of the 44th ACM Technical Symposium on Computer Science Education","SIGCSE '13","","978-1-4503-1868-6","Denver, Colorado, USA","ACM","New York, NY, USA"
"article","2809973","Robert E. Beck","","","","Computing for the Social Good: Experiences Outside the Walls","43--43","","1","computer science education, computers and society, humanitarian computing, service learning","10.1145/2809957.2809973","SIGCAS Comput. Soc.","June 2015","45","2","","July","2015","0095-2737","","","","","","ACM","New York, NY, USA"
"article","3022365","Jason  Ravitz and Karen  Peterson and Kathy  Haynie and Juliet  Tiffany-Morales","","","","Strengthening Informal CS Education Program Delivery Through Evaluation Capacity Building (Abstract Only)","729--729","","1","broadening participation in computer science, evaluative capacity building, girls in computer science, grant initiative, informal computer science, program evaluation","10.1145/3017680.3022365","","","","","","","2017","","Proceedings of the 2017 ACM SIGCSE Technical Symposium on Computer Science Education","SIGCSE '17","","978-1-4503-4698-6","Seattle, Washington, USA","ACM","New York, NY, USA"
"article","2960332","Colleen M. Lewis and Ruth E. Anderson and Ken  Yasuhara","","","","I Don'T Code All Day: Fitting in Computer Science When the Stereotypes Don'T Fit","23--32","","10","fit, grounded theory, major choice, stereotypes","10.1145/2960310.2960332","","","","","","","2016","","Proceedings of the 2016 ACM Conference on International Computing Education Research","ICER '16","","978-1-4503-4449-4","Melbourne, VIC, Australia","ACM","New York, NY, USA"
"article","1352233","Orit  Hazzan and Judith  Gal-Ezer and Lenore  Blum","","","","A Model for High School Computer Science Education: The Four Key Elements That Make It!","281--285","","5","computer science education, computer science education research, curriculum, teacher preparation programs, teaching certificate","10.1145/1352135.1352233","","","","","","","2008","","Proceedings of the 39th SIGCSE Technical Symposium on Computer Science Education","SIGCSE '08","","978-1-59593-799-5","Portland, OR, USA","ACM","New York, NY, USA"
"article","1352233","Orit  Hazzan and Judith  Gal-Ezer and Lenore  Blum","","","","A Model for High School Computer Science Education: The Four Key Elements That Make It!","281--285","","5","computer science education, computer science education research, curriculum, teacher preparation programs, teaching certificate","10.1145/1352322.1352233","SIGCSE Bull.","March 2008","40","1","","March","2008","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1515710","Idit  Keidar","","","","ACM SIGACT News Distributed Computing Column 33 Teaching Concurrency","45--46","","2","","10.1145/1515698.1515710","SIGACT News","March 2009","40","1","","February","2009","0163-5700","","","","","","ACM","New York, NY, USA"
"article","209858","M. D. Evans","","","","A Methodology for a Unified ADT Course","50--52","","3","","10.1145/209849.209858","SIGCSE Bull.","Sept. 1995","27","3","","September","1995","0097-8418","","","","","","ACM","New York, NY, USA"
"article","2541918","Linda  Marshall","","","","Leveraging Online Courses to Increase Student Success in a Computer Science Degree","1:9--1:16","1","8","Computer Science skills, MOOCs, Online courses","","","","","","","","2013","","Proceedings of the 3rd Computer Science Education Research Conference on Computer Science Education Research","CSERC '13","","","Arnhem, Netherlands","Open Universiteit, Heerlen","Open Univ., Heerlen, The Netherlands, The Netherlands"
"article","2325351","Khaled  Asad and Moshe  Barak","","","","Are Children Capable of Learning Image Processing Concepts?: Cognitive and Affective Aspects","227--231","","5","computer science education, contextual learning, image processing, instructional approaches, project-based learning","10.1145/2325296.2325351","","","","","","","2012","","Proceedings of the 17th ACM Annual Conference on Innovation and Technology in Computer Science Education","ITiCSE '12","","978-1-4503-1246-2","Haifa, Israel","ACM","New York, NY, USA"
"article","986642","S.  Wang and T.  Davis and R.  Geist and J.  Westall and J.  Kundert-Gibbs","","","","Digital Production Arts: Coming Soon to a College Near You!","416--421","","6","computer graphics, computer science education, curriculum design, special effects","10.1145/986537.986642","","","","","","","2004","","Proceedings of the 42Nd Annual Southeast Regional Conference","ACM-SE 42","","1-58113-870-9","Huntsville, Alabama","ACM","New York, NY, USA"
"article","1520684","Jill P. Dimond and Sarita  Yardi and Mark  Guzdial","","","","Mediating Programming Through Chat for the OLPC","4465--4470","","6","computer science education, computer supported collaborative learning, programming","10.1145/1520340.1520684","","","","","","","2009","","CHI '09 Extended Abstracts on Human Factors in Computing Systems","CHI EA '09","","978-1-60558-247-4","Boston, MA, USA","ACM","New York, NY, USA"
"article","2445347","Linda  Werner and Charlie  McDowell and Jill  Denner","","","","Middle School Students Using Alice: What Can We Learn from Logging Data?","507--512","","6","Alice, education, educational data mining, middle school","10.1145/2445196.2445347","","","","","","","2013","","Proceeding of the 44th ACM Technical Symposium on Computer Science Education","SIGCSE '13","","978-1-4503-1868-6","Denver, Colorado, USA","ACM","New York, NY, USA"
"article","2526986","Carsten  Kleiner and Christopher  Tebbe and Felix  Heine","","","","Automated Grading and Tutoring of SQL Statements to Improve Student Learning","161--168","","8","SQL, automated assessment, automated grading, computer science education, distance learning, information systems education, learning management system, tutoring","10.1145/2526968.2526986","","","","","","","2013","","Proceedings of the 13th Koli Calling International Conference on Computing Education Research","Koli Calling '13","","978-1-4503-2482-3","Koli, Finland","ACM","New York, NY, USA"
"article","771360","Hong  Liu and David P. Gluch","","","","A Proposal for Introducing Model Checking into an Undergraduate Software Engineering Curriculum","259--270","","12","SMV, formal methods, model checking, model-based verification, software engineering","","J. Comput. Sci. Coll.","December 2002","18","2","","December","2002","1937-4771","","","","","","Consortium for Computing Sciences in Colleges","USA"
"article","1330687","Daniela  Chud&#225;","","","","Visualization in Education of Theoretical Computer Science","84:1--84:6","84","6","animation, computer science education, e-learning, reusable learning object, story board, visualization","10.1145/1330598.1330687","","","","","","","2007","","Proceedings of the 2007 International Conference on Computer Systems and Technologies","CompSysTech '07","","978-954-9641-50-9","Bulgaria","ACM","New York, NY, USA"
"article","2445434","Edward  Walker","","","","A Cloud Computing Curriculum for Undergraduate CS Majors (Abstract Only)","737--737","","1","cloud computing, curriculum development, distributed computing, undergraduate computer science education","10.1145/2445196.2445434","","","","","","","2013","","Proceeding of the 44th ACM Technical Symposium on Computer Science Education","SIGCSE '13","","978-1-4503-1868-6","Denver, Colorado, USA","ACM","New York, NY, USA"
"article","2554795","Robert Michael Panoff","","","","Computational Thinking for All: The Power and the Peril","1--2","","2","computational science, computational thinking, modeling, simulation, visualization","10.1145/2538862.2554795","","","","","","","2014","","Proceedings of the 45th ACM Technical Symposium on Computer Science Education","SIGCSE '14","","978-1-4503-2605-6","Atlanta, Georgia, USA","ACM","New York, NY, USA"
"article","2674696","Th&#233;r&#232;se  Smith and Robert  McCartney","","","","Computer Science Students' Concepts of Proof by Induction","51--60","","10","education, induction, mathematization, phenomenography, proof, recursion, variation theory","10.1145/2674683.2674696","","","","","","","2014","","Proceedings of the 14th Koli Calling International Conference on Computing Education Research","Koli Calling '14","","978-1-4503-3065-7","Koli, Finland","ACM","New York, NY, USA"
